names,wkt_geom,type
Слободзея,"POLYGON((29.7657115 46.7146447, 29.7710377 46.7112904, 29.7780272 46.7168363, 29.7731005 46.719531, 29.7858962 46.7298186, 29.7913711 46.7273103, 29.7943146 46.725104, 29.8069102 46.7278692, 29.8226601 46.7310756, 29.9066455 46.7482366, 29.9055445 46.7496774, 29.898206 46.7534833, 29.8885206 46.7583558, 29.8554327 46.7749554, 29.8122683 46.7967158, 29.7732168 46.7851401, 29.7358034 46.774141, 29.7147836 46.7691378, 29.667529 46.7624195, 29.6665479 46.7588521, 29.6664502 46.7558383, 29.6666148 46.755185, 29.6668432 46.7545866, 29.6670417 46.7540666, 29.6678475 46.7519558, 29.6694543 46.7499263, 29.6704012 46.7487303, 29.6707009 46.7472314, 29.6710458 46.7455063, 29.67122 46.7446352, 29.6714762 46.7436339, 29.6719255 46.7418774, 29.6729211 46.7379856, 29.6732737 46.737029, 29.6739242 46.7351189, 29.6744743 46.7345028, 29.6748115 46.7343513, 29.6753014 46.7342302, 29.6758381 46.7342028, 29.676442 46.7342685, 29.6768175 46.7343855, 29.6771557 46.7345393, 29.6801403 46.7392909, 29.6806778 46.7399843, 29.681416 46.7404088, 29.682262 46.7404933, 29.6829948 46.7404296, 29.6835094 46.7401701, 29.6847443 46.7393097, 29.6888849 46.7345259, 29.6892228 46.7339762, 29.6894341 46.7333385, 29.6897764 46.7319432, 29.6897596 46.7313102, 29.6896167 46.7306004, 29.6875955 46.7261178, 29.6874883 46.7254681, 29.6874799 46.7249586, 29.6880037 46.723756, 29.6893418 46.7201384, 29.6906035 46.717056, 29.6935836 46.713735, 29.694387 46.7125011, 29.6947612 46.7112378, 29.6946912 46.7094198, 29.6930763 46.7046002, 29.6919174 46.7023761, 29.6903722 46.7003285, 29.6878923 46.6981184, 29.6846829 46.6961143, 29.6817131 46.6943232, 29.6781239 46.6927552, 29.6718915 46.6908529, 29.6709839 46.690303, 29.6704355 46.6895889, 29.6703855 46.6890465, 29.6707318 46.6882711, 29.6713935 46.6873861, 29.6716535 46.6868433, 29.6716909 46.686383, 29.6716846 46.6859954, 29.6703965 46.6831999, 29.6690903 46.6807272, 29.6724957 46.6800886, 29.6806061 46.6823767, 29.6876834 46.6856498, 29.6880851 46.6855317, 29.6886277 46.6852332, 29.6906276 46.6837159, 29.6921964 46.6830035, 29.692962 46.6831571, 29.7177413 46.6914938, 29.7181294 46.6916387, 29.730755 46.6961814, 29.7494391 46.7032474, 29.7578476 46.7062822, 29.7613208 46.710338, 29.7614411 46.7111255, 29.7654534 46.7142997, 29.7657115 46.7146447))",town
Слободзея|Slobozia,POINT(29.7383833 46.5050188),village
Солнечное|Сонячне,POINT(30.3676436 46.6494938),village
Солнечное|Сонячне,"POLYGON((31.5993753 46.799493, 31.6022894 46.7995889, 31.6026724 46.8010786, 31.6032047 46.8020312, 31.6043792 46.8043312, 31.6081558 46.8048012, 31.6080914 46.8059761, 31.605259 46.8066077, 31.605774 46.8091632, 31.605259 46.8118066, 31.6066752 46.8120269, 31.6072331 46.8126143, 31.6060803 46.8169221, 31.6057906 46.8172917, 31.6026177 46.8172172, 31.6022848 46.8171701, 31.6013322 46.8159037, 31.6012679 46.8146702, 31.6015897 46.8129374, 31.6025124 46.8101471, 31.6023836 46.8085463, 31.6016541 46.8073127, 31.6008816 46.8054621, 31.6008172 46.8039052, 31.6003237 46.802172, 31.5993753 46.799493))",village
Софиевка|Софіївка,"POLYGON((30.29371 46.0602601, 30.2912614 46.0600049, 30.291014 46.0609291, 30.2901981 46.0606425, 30.2901627 46.060376, 30.2897271 46.0599775, 30.2889731 46.05986, 30.2854128 46.0590245, 30.2849624 46.0590421, 30.2816157 46.0582147, 30.2806593 46.0578385, 30.2817326 46.0559482, 30.2810886 46.0556167, 30.2819093 46.0545687, 30.2861575 46.0559417, 30.2871254 46.0558361, 30.2878939 46.0554493, 30.2877676 46.0533838, 30.2863074 46.0515782, 30.2861295 46.0493038, 30.2863012 46.0476359, 30.2873311 46.0457295, 30.2879127 46.0455079, 30.2877112 46.0447314, 30.2877142 46.0421699, 30.2883571 46.0399126, 30.2885285 46.039572, 30.2887502 46.0394296, 30.2918046 46.0402534, 30.2916849 46.0376119, 30.2941203 46.0374476, 30.2944535 46.0410367, 30.2946644 46.0475448, 30.294664 46.0532781, 30.2942508 46.0602562, 30.29371 46.0602601))",village
Софиевка|Софіївка,"POLYGON((32.2435177 46.5993417, 32.2435009 46.5992377, 32.2436889 46.5990184, 32.2437782 46.5986062, 32.2440273 46.5974556, 32.2441825 46.596739, 32.2444518 46.5954486, 32.244659 46.5943202, 32.2446885 46.5940203, 32.2447516 46.5936862, 32.2448644 46.5934459, 32.2471547 46.5934605, 32.2480923 46.5925256, 32.2498962 46.592473, 32.2547372 46.5919688, 32.2587833 46.5909883, 32.262809 46.5895525, 32.2650358 46.5920423, 32.2661365 46.5951903, 32.2657436 46.5967766, 32.2633214 46.601899, 32.2586429 46.6010902, 32.2574273 46.6008595, 32.2569236 46.60077, 32.2561971 46.6006805, 32.2560493 46.6006689, 32.2545441 46.600525, 32.2523212 46.6002657, 32.2522189 46.6002496, 32.2494449 46.5999381, 32.2493282 46.5999243, 32.245504 46.599496, 32.2453431 46.5994713, 32.2438248 46.5993214, 32.2435177 46.5993417))",village
Степовое|Степове,"POLYGON((31.3098694 46.7685292, 31.3098287 46.7686749, 31.3095232 46.7697675, 31.3093325 46.7704761, 31.309247 46.7709571, 31.3110182 46.7710478, 31.3129647 46.7711636, 31.3130435 46.7704256, 31.3151099 46.7706379, 31.3145086 46.7739624, 31.3138911 46.7773235, 31.3134895 46.779096, 31.3134318 46.7792239, 31.3133629 46.7795766, 31.3132374 46.7801257, 31.3131374 46.7805047, 31.3129141 46.7806997, 31.3125267 46.7807383, 31.3118797 46.7806892, 31.3110987 46.7803955, 31.3097039 46.7801749, 31.3096744 46.780705, 31.3094506 46.7817413, 31.3090159 46.7817863, 31.3063831 46.7816816, 31.3061287 46.7815889, 31.305867 46.7809868, 31.305669 46.7808215, 31.3043044 46.7803493, 31.3046473 46.7756595, 31.3046341 46.7739812, 31.305278 46.7705254, 31.3057999 46.7689094, 31.3062313 46.7678315, 31.3056788 46.767735, 31.3061746 46.7656675, 31.3068376 46.7657345, 31.3072914 46.7643018, 31.3106285 46.7647588, 31.3107347 46.7647067, 31.3112352 46.7633211, 31.3115868 46.7633685, 31.3173553 46.7641453, 31.3174238 46.7641545, 31.3171601 46.7648938, 31.3170123 46.7659329, 31.3163361 46.7671346, 31.315527 46.7693181, 31.3098694 46.7685292))",village
Степовое|Степове,POINT(30.7583965 46.7842278),village
Степовое|Степове,POINT(30.0748914 46.7036462),village
Тузли|Тузлы,"POLYGON((31.3855487 46.6930011, 31.387053 46.6913214, 31.3875664 46.6909394, 31.3880076 46.6909765, 31.3892464 46.6914349, 31.3909622 46.692269, 31.3909609 46.6925776, 31.3893446 46.6942875, 31.3878606 46.6956105, 31.3871818 46.6961016, 31.3836964 46.6985145, 31.3829408 46.6988448, 31.3805967 46.7006778, 31.3824803 46.7016193, 31.3793911 46.7047906, 31.3769888 46.7033935, 31.3680557 46.7100221, 31.3666742 46.7092002, 31.3666205 46.7093309, 31.3660788 46.7106502, 31.3651873 46.710296, 31.3625563 46.7098558, 31.3602514 46.7089773, 31.3602217 46.7086752, 31.3605609 46.7081536, 31.3619817 46.7069685, 31.3623923 46.7066985, 31.3622295 46.7064055, 31.3660893 46.7036685, 31.3690909 46.7014656, 31.3683279 46.7008062, 31.371227 46.6987402, 31.3704769 46.698167, 31.372862 46.6957728, 31.3741657 46.6966047, 31.3767719 46.6947179, 31.3783759 46.6937339, 31.3796385 46.6945708, 31.3820699 46.6930347, 31.3833939 46.6928502, 31.3855487 46.6930011))",village
Тузлы|Тузли,POINT(30.08778 45.871349),village
Украинка|Українка,"POLYGON((32.134451 46.8180352, 32.1457377 46.8193274, 32.1461089 46.8188913, 32.1464989 46.8189906, 32.1484354 46.8192073, 32.148417 46.819446, 32.149344 46.8195873, 32.1497478 46.8195088, 32.1499083 46.8195274, 32.1518284 46.8197695, 32.1497078 46.8290022, 32.1496001 46.8303389, 32.1484843 46.8300746, 32.1483555 46.8309554, 32.1366396 46.8305738, 32.1366675 46.8294918, 32.1355668 46.8291938, 32.1314469 46.8286065, 32.134451 46.8180352))",village
Украинка|Українка,"POLYGON((31.1832593 46.7325569, 31.1839571 46.7307428, 31.1849026 46.7276196, 31.1850688 46.727154, 31.1855885 46.7268053, 31.1876628 46.72629, 31.1888596 46.7261203, 31.1899744 46.725742, 31.1929135 46.7257041, 31.193102 46.7252377, 31.1947933 46.7255514, 31.1949352 46.7250707, 31.195147 46.7246284, 31.1962186 46.7248221, 31.1969677 46.725683, 31.1965224 46.7278589, 31.1958331 46.7300795, 31.1954196 46.7300313, 31.1946936 46.7322096, 31.1945493 46.7322477, 31.1929977 46.7320035, 31.1926271 46.7318812, 31.1909204 46.731615, 31.1901199 46.7344555, 31.1905661 46.7345267, 31.190086 46.7359557, 31.1878228 46.7356733, 31.1860564 46.7410954, 31.1846567 46.7408788, 31.1845042 46.7408897, 31.1843795 46.7409436, 31.1843002 46.7410445, 31.1842724 46.7412235, 31.1841628 46.7416508, 31.1839787 46.7419552, 31.1817357 46.7416704, 31.1815388 46.742462, 31.1789192 46.742165, 31.178825 46.7424094, 31.1786179 46.7423576, 31.1777905 46.7450522, 31.1792935 46.745201, 31.1791189 46.7457943, 31.177467 46.7456072, 31.1762842 46.7487638, 31.1724626 46.7477387, 31.1723856 46.7446783, 31.1738076 46.7446255, 31.1742696 46.7440726, 31.175575 46.7439166, 31.1754664 46.7435383, 31.1754761 46.7433153, 31.1756576 46.742973, 31.1759366 46.7427518, 31.1780838 46.7414762, 31.1789125 46.7411053, 31.1793151 46.7404538, 31.1808537 46.7388125, 31.181742 46.7370577, 31.1819595 46.7359706, 31.1830439 46.7332193, 31.1819921 46.7330727, 31.1821222 46.7324151, 31.1832593 46.7325569))",village
Ульяновка|Улянівка,POINT(30.76103 46.92432),village
Ульяновка|Улянівка,POINT(30.8627653 46.8459277),village
Усатово|Усатове,POINT(30.654261 46.537399),village
Цирк,"POLYGON((30.6922925 46.4273753, 30.692448 46.4267052, 30.6931609 46.4265646, 30.6930711 46.4275034, 30.6922925 46.4273753))",street
Черноморское|Чорноморське,POINT(30.9334115 46.5849122),town
Черноморское|Чорноморське,POINT(32.1738999 46.3070783),village
Чобручи|Cioburciu,POINT(29.7128803 46.6005751),village
Чобручи|Чобручі,"POLYGON((29.7651401 46.6968312, 29.7593736 46.6948581, 29.7590159 46.6947357, 29.752704 46.702534, 29.7518413 46.702504, 29.7513186 46.7024858, 29.7541827 46.6983347, 29.7479264 46.6962514, 29.7509237 46.6919136, 29.7486063 46.6911629, 29.7475119 46.6926936, 29.7406083 46.690231, 29.7372553 46.6924394, 29.7369331 46.6926516, 29.7366365 46.692847, 29.722267 46.6877773, 29.7220322 46.6876944, 29.7198591 46.6857195, 29.7226278 46.6817845, 29.7292792 46.6772363, 29.7331398 46.6739441, 29.7449645 46.6734976, 29.7487754 46.6724387, 29.7489685 46.672385, 29.7490682 46.6721448, 29.749487 46.6711361, 29.7522887 46.6706063, 29.7554214 46.6706063, 29.7587084 46.6707955, 29.762536 46.6747009, 29.7654812 46.6775163, 29.7717575 46.6798624, 29.7744048 46.6814289, 29.7742062 46.6822689, 29.7720746 46.6837021, 29.7715609 46.6864188, 29.7695341 46.6874632, 29.7687198 46.6883215, 29.7674327 46.6896783, 29.7691072 46.6914446, 29.7653672 46.6965229, 29.7651938 46.6967583, 29.7651401 46.6968312))",town
Чумаки,POINT(32.1763578 46.2903221),village
Чумаки,"POLYGON((31.766621 46.8786441, 31.766429 46.8784786, 31.7674076 46.874458, 31.7684418 46.8704575, 31.7684805 46.8702984, 31.7715531 46.8722609, 31.7710627 46.8728181, 31.7709401 46.8734197, 31.7736809 46.8736465, 31.775484 46.8748249, 31.7755201 46.8763583, 31.7777055 46.8765308, 31.7775036 46.8791291, 31.7669985 46.8785884, 31.766621 46.8786441))",village
Шевченкове|Шевченково,"POLYGON((32.2230211 46.9019722, 32.222948 46.9026411, 32.2220603 46.9057792, 32.2225867 46.9058185, 32.2206891 46.9121566, 32.215132 46.9115077, 32.2082172 46.9108632, 32.2082035 46.9107047, 32.2090905 46.9075723, 32.2101686 46.9032836, 32.2109776 46.9004391, 32.2115688 46.9006764, 32.211496 46.9012496, 32.2122458 46.9013503, 32.2130207 46.9008967, 32.2156035 46.9010649, 32.2163722 46.9011322, 32.2168448 46.9013646, 32.2179173 46.901476, 32.2220385 46.9019349, 32.2230211 46.9019722))",village
Шевченково|Шевченкове,POINT(30.097389 46.940121),village
Шевченково|Шевченкове,POINT(32.191662 46.862518),village
Шеметово|Шеметове,POINT(30.45719 46.837811),village
Шеметово|Шеметове,POINT(30.35317 46.83128),village
Широка Балка|Широкая Балка,"POLYGON((30.352593 46.5423331, 30.3505849 46.5380463, 30.3497477 46.5366762, 30.3493845 46.5363917, 30.3484133 46.5352093, 30.3468004 46.5326012, 30.3460221 46.5326421, 30.3462489 46.5301278, 30.3461618 46.5284968, 30.3501887 46.5290972, 30.3498654 46.5268239, 30.3557269 46.5257001, 30.3579135 46.527233, 30.3587286 46.5283256, 30.3595493 46.5309699, 30.3608244 46.5357419, 30.3624637 46.5356212, 30.3643361 46.5356926, 30.3649911 46.536751, 30.3650235 46.5369586, 30.3649373 46.5370826, 30.3646464 46.5371523, 30.3642531 46.5371804, 30.3634198 46.5371069, 30.3630219 46.5384239, 30.3615137 46.5384465, 30.3615766 46.5386864, 30.3576907 46.5386661, 30.3551649 46.5390096, 30.3579524 46.5453662, 30.3546628 46.5460967, 30.352593 46.5423331))",village
Широкая Балка|Широка Балка,POINT(32.195091 46.588211),village
Широке|Широкое,"POLYGON((30.0839829 45.9872306, 30.081909 45.9870282, 30.079831 45.9868255, 30.0810485 45.9838548, 30.0820253 45.9815529, 30.0780048 45.9808348, 30.0795479 45.9772636, 30.0767023 45.9768111, 30.0763484 45.9772144, 30.0746921 45.9768996, 30.0749752 45.9761027, 30.0753999 45.9746564, 30.0769996 45.9682806, 30.0779198 45.9668735, 30.0821952 45.9612349, 30.0805105 45.9606937, 30.0822376 45.9587648, 30.0859326 45.9602114, 30.0866263 45.9578987, 30.0885799 45.949513, 30.0938887 45.9506154, 30.0975411 45.9517867, 30.1027791 45.9520131, 30.1041807 45.9524462, 30.1053698 45.952899, 30.1028299 45.9574787, 30.1025372 45.9598866, 30.1015127 45.9621362, 30.1005045 45.9652674, 30.0994312 45.9672229, 30.0972417 45.9709417, 30.095804 45.9705427, 30.095585 45.9707382, 30.0947205 45.9727513, 30.092051 45.9785528, 30.0923085 45.9787466, 30.0930166 45.9790598, 30.0935101 45.9791194, 30.0936818 45.9792089, 30.0936818 45.9795817, 30.0937676 45.9801483, 30.0944113 45.9803869, 30.0992822 45.9811026, 30.0991535 45.9814604, 30.098145 45.9843978, 30.0945615 45.9840399, 30.0944113 45.9843083, 30.09027 45.9837865, 30.0871801 45.9823998, 30.0859141 45.9822507, 30.0839829 45.9872306))",village
Широкое|Широке,POINT(30.035589 46.896172),village
Широкое|Широке,POINT(31.0723189 46.8721941),village
Элеваторное|Елеваторне,POINT(31.5269764 46.7692386),village
Элеваторное|Елеваторне,POINT(31.4598207 46.7447062),village
вузовский,"POLYGON((30.7249429 46.4129238, 30.7246388 46.4126326, 30.7248151 46.4125454, 30.72512 46.4128374, 30.7249429 46.4129238))",street
железнодорожный вокзал|жд вокзал|жд|вокзал,"POLYGON((30.7399967 46.4668146, 30.7401157 46.4675552, 30.7413066 46.4674758, 30.7413411 46.4676936, 30.7399334 46.4678377, 30.7397305 46.4668349, 30.7399967 46.4668146))",infrastructure
куяльник,POINT(30.735358 46.556654),street
метро,"POLYGON((30.6603431 46.4489319, 30.6603263 46.4480359, 30.6623836 46.4480175, 30.662266 46.4485391, 30.6623987 46.4485379, 30.6624057 46.4489135, 30.6603431 46.4489319))",street
цирк,"POLYGON((30.7258511 46.4866734, 30.7263654 46.4869646, 30.726555 46.4868166, 30.7267672 46.4870068, 30.7266063 46.4871003, 30.7266871 46.4872917, 30.7262496 46.4873984, 30.7253937 46.486874, 30.7257407 46.4866044, 30.7258511 46.4866734))",street
